track_id,track_name,track_album_name,track_artist,artist_gender,track_album_release_year,duration_min,track_popularity,genres,record_label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Playlist_year,artist_id,artist_name,artist_followers,artist_popularity
7qEKZP3nOqWpEQlANPccOx,Espera,Esperanza,Esperanza Spalding,F,2 008,4.64,29,Jazz,Heads Up,39.0,33.0,A,-14.8,Major,4.0,61.0,3.0,11.0,21.0,152,1,2019,[5bepW5vcdRzheNc0F8lHJ5],[Esperanza Spalding],[399132],[49]
68vxG1i6RSmrsY9mRdqDgG,Burning,Heard It In A Past Life,Maggie Rogers,F,2 019,3.55,53,Indie,Capitol Records,74.0,69.0,F,-5.47,Major,10.0,21.0,0.0,11.0,28.0,110,4,2019,[4NZvixzsSefsNiIqXn0NDe],[Maggie Rogers],[1166373],[72]
3buy5Ooz6uNL48W1yBUzbM,Seventeen,Seventeen,Sharon Van Etten,F,2 019,4.43,0,Indie,Jagjaguwar,54.0,77.0,F,-7.37,Major,5.0,2.0,21.0,7.0,24.0,127,4,2019,[2wJ4vsxWd7df7dRU4KcoDe],[Sharon Van Etten],[541804],[56]
6Vmow8PuUaU7W1T2WWLZk2,Go Gina,Ctrl,SZA,F,2 017,2.69,61,Hip Hop,Top Dawg Entertainment/RCA Records,60.0,61.0,A,-6.63,Major,11.0,80.0,0.0,39.0,46.0,80,4,2019,[7tYKF4w9nC0nq9CsPZTHyP],[SZA],[24229902],[90]
0k664IuFwVP557Gnx7RhIl,Juice,Cuz I Love You,Lizzo,F,2 019,3.25,66,Hip Hop,Nice Life/Atlantic,77.0,89.0,G,-2.99,Major,10.0,1.0,0.0,40.0,84.0,120,4,2019,[56oDRnqbIiwx4mymNEv7dS],[Lizzo],[5714695],[70]
2cvztQuBIxwV38kg1Ydaww,How High The Moon - 1st Take,Lullabies Of Birdland,Ella Fitzgerald,F,1 954,3.26,41,Jazz,Verve Reissues,68.0,47.0,F,-5.18,minor,10.0,81.0,0.0,11.0,63.0,113,4,2019,[5V0MlUE1Bft0mbLlND7FJz],[Ella Fitzgerald],[2559247],[70]
0At2qAoaVjIwWNAqrscXli,Boo'd Up,READY,Ella Mai,F,2 017,4.27,66,Hip Hop,10 Summers / Interscope PS,56.0,78.0,A#,-5.11,minor,5.0,9.0,0.0,8.0,24.0,82,4,2019,[7HkdQ0gt53LP4zmHsL0nap],[Ella Mai],[5672202],[71]
0uEp9E98JB5awlA084uaIg,Doo Wop (That Thing),The Miseducation of Lauryn Hill,Ms. Lauryn Hill,F,1 998,5.34,75,Hip Hop,Ruffhouse/Columbia,54.0,51.0,D,-8.93,minor,25.0,4.0,0.0,9.0,50.0,100,4,2019,[2Mu5NfyYm8n5iTomuKAEHl],[Ms. Lauryn Hill],[3118436],[75]
2U7X7mPD4wSp0capCGfpmM,It's Love,"Who Is Jill Scott? - Words and Sounds, Vol. 1",Jill Scott,F,2 000,5.91,40,Hip Hop,Hidden Beach Records,70.0,59.0,C#,-8.75,minor,16.0,2.0,1.0,5.0,61.0,172,4,2019,[6AVLthptCPhfrxlHadOBJD],[Jill Scott],[1795265],[58]
7sd72KZS8D59g5NmhxyHpJ,Toast,Rapture EP,Original Koffee,F,2 019,3.19,10,House/Dance,Columbia,91.0,64.0,A#,-7.92,minor,26.0,3.0,0.0,7.0,79.0,100,4,2019,[1gWjcmBsveEYMxOZ0VRi32],[Original Koffee],[741409],[57]
6bTORCskFVRlnHXbVgnKEe,Can U Believe,The Evolution of Robin Thicke,Robin Thicke,M,2 006,4.87,31,R&B,The Neptunes,64.0,41.0,B,-7.77,Major,3.0,46.0,0.0,14.0,35.0,82,4,2019,[0ZrpamOxcZybMHGg1AYtHP],[Robin Thicke],[1952648],[64]
53w2vsCVLYmgh15RhIwWsw,Float,Comin' From Where I'm From,Anthony Hamilton,M,2 003,5.69,30,R&B,Arista,62.0,42.0,F#,-7.57,Major,4.0,14.0,0.0,37.0,39.0,113,3,2019,[2DzRMyWgjuMbYvt5BLbpCo],[Anthony Hamilton],[1598373],[60]
3aEJMh1cXKEjgh52claxQp,I've Got You Under My Skin - Remastered 1998,Songs For Swingin' Lovers! (Remastered),Frank Sinatra,M,1 956,3.73,66,Jazz,Capitol Records,58.0,25.0,C#,-12.61,Major,4.0,45.0,0.0,11.0,59.0,127,4,2019,[1Mxqyy3pSjf8kZZL4QVxS0],[Frank Sinatra],[7563002],[80]
1N1rSR5jV0Bln3z73lfGbH,II B.S.,Best Of Jazz Bass,Charles Mingus,M,2 013,4.79,0,Jazz,U-5,44.0,44.0,C,-14.23,Major,5.0,70.0,48.0,18.0,69.0,107,4,2019,[1W8TbFzNS15VwsempfY12H],[Charles Mingus],[480974],[49]
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Blowin' Your Mind!,Van Morrison,M,1 967,3.06,83,Rock,Columbia/Legacy,49.0,58.0,G,-10.96,Major,4.0,19.0,0.0,41.0,91.0,151,4,2019,[44NX2ffIYHr6D4n7RaZF7A],[Van Morrison],[3314168],[75]
7CQXyFX44CXmnuq8Bi9Dyc,Get Together,The Youngbloods,The Youngbloods,M,1 967,4.65,53,Rock,Legacy Recordings,54.0,49.0,D,-11.93,Major,3.0,47.0,0.0,9.0,58.0,103,4,2019,[5I6MzhNEMk27cZsCqGAIYo],[The Youngbloods],[147719],[43]
2GuXIMRlaxVLcU0a5jacHw,Go,Let's Rock,The Black Keys,M,2 019,2.44,51,Rock,Nonesuch,48.0,67.0,C#,-7.77,Major,6.0,4.0,73.0,34.0,72.0,150,4,2019,[7mnBLXK823vNxN3UWB7Gfz],[The Black Keys],[4053278],[73]
5fXRPS1tp70DbqsBZVyG4e,Happy,Exile On Main Street (Deluxe Version),The Rolling Stones,M,1 972,3.08,51,Rock,Polydor Records,56.0,90.0,E,-3.47,Major,3.0,37.0,0.0,54.0,97.0,132,4,2019,[22bE4uQ6baNwSHPVcDxLCe],[The Rolling Stones],[14614334],[80]
1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Can't Buy A Thrill,Steely Dan,M,1 972,4.59,3,Rock,Geffen*,52.0,76.0,D,-9.81,Major,4.0,13.0,0.0,10.0,77.0,135,4,2019,[6P7H3ai06vU1sGvdpBwDmE],[Steely Dan],[2319020],[68]
1q8gelFgFYUwoWpQV7WNCe,54-46 Was My Number,In The Dark,Toots & The Maytals,M,1 973,3.4,62,Reggae,Island Records,69.0,36.0,C,-9.57,Major,6.0,18.0,0.0,11.0,60.0,160,4,2019,[6ZFv3wQwwWPiVDWhv0mjQK],[Toots & The Maytals],[474635],[57]
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),A Tribe Called Quest,M,1 990,4.19,68,Hip Hop,Jive/Legacy,85.0,67.0,C,-6.55,Major,27.0,17.0,0.0,13.0,74.0,97,4,2019,[09hVIj6vWgoCDtT03h8ZCa],[A Tribe Called Quest],[2213335],[68]
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,7 EP,"Lil Nas X,Billy Ray Cyrus",M,2 019,2.62,72,Hip Hop,Columbia,88.0,62.0,F#,-5.56,Major,10.0,5.0,0.0,11.0,64.0,136,4,2019,"[7jVv8c5Fj3E9VhNjxT4snq,60rpJ9SgigSd16DOAG7GSa]","[Lil Nas X,Billy Ray Cyrus]","[12410871,255827]","[76,63]"
5vPVxHRFg8cUwRr8j7yqXf,Alright,Get Lifted,John Legend,M,2 005,3.35,35,Soul/Funk/Motown,Getting Out Our Dreams/Sony Urban Music/Columbia,55.0,72.0,D,-8.2,Major,22.0,52.0,0.0,48.0,58.0,160,4,2019,[5y2Xq6xcjJb2jVM54GHK3t],[John Legend],[7206516],[77]
1QvWxgZvTU0w8rlPRE5Zrv,Don't You Worry 'Bout A Thing,Innervisions,Stevie Wonder,M,1 973,4.75,59,Soul/Funk/Motown,Motown,71.0,73.0,B,-9.22,Major,4.0,3.0,0.0,7.0,92.0,125,4,2019,[7guDJrEfX3qb6FEbdPA5qi],[Stevie Wonder],[6661844],[77]
11YWR8tzDTR2P4KZ3lAySj,Drift Away,Throwback Tunes: 70s,Dobie Gray,M,2 017,3.91,48,Soul/Funk/Motown,Universal Music Enterprises,51.0,46.0,B,-7.66,Major,4.0,32.0,0.0,65.0,57.0,76,4,2019,[3mC1KCuZZSOlN8Z0M56VsV],[Dobie Gray],[47648],[51]
0Lz1NsgPykKrwVnsFCmY2R,Who's Loving You,Introducing The Hardline According To Sananda Maitreya,Sananda Maitreya,M,1 987,4.36,36,Soul/Funk/Motown,Columbia,55.0,38.0,F,-14.44,Major,3.0,41.0,0.0,6.0,49.0,80,3,2019,[6RGxLsQUoGk5PLyMVwb3yE],[Sananda Maitreya],[443919],[51]
6Ic2MP2hzoBLe3r1VIle8J,Joke Ting (feat. Ari PenSmith),Diaspora,"GoldLink,Ari PenSmith",M,2 019,3.0,37,R&B,Squaaash Club/RCA Records,83.0,59.0,F,-5.4,minor,4.0,19.0,0.0,9.0,72.0,140,4,2019,"[5XenQ7XfcvQdfIbpLEFaKQ,4e8ULyN5otwmBHxanRiBnP]","[GoldLink,Ari PenSmith]","[909828,3368]","[66,46]"
7D8MbQyYgjcihxE3sH9FnG,Believe,The Renaissance,Q-Tip,M,2 008,2.95,26,Hip Hop,Mr. Incognito Productions,77.0,69.0,F,-7.03,minor,11.0,64.0,0.0,22.0,36.0,97,4,2019,"[3ZotbHeyVQKxQCPDJuQ4SU,336vr2M3Va0FjyvB55lJEd]","[Q-Tip,D'Angelo]","[610105,1237859]","[61,61]"
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),The Divine Feminine,"Mac Miller,Anderson .Paak",M,2 016,5.09,68,Hip Hop,Warner Records,84.0,67.0,F,-6.91,minor,23.0,1.0,0.0,8.0,56.0,107,4,2019,"[4LLpKhyESsyAXpc4laK94U,3jK9MiCrA42lLAdMGUZpwa]","[Mac Miller,Anderson .Paak]","[10994375,2595445]","[83,79]"
3KapR70eIR6Zm3kJfG4oB3,Feel The Vibe,1123,"BJ The Chicago Kid,Anderson .Paak",M,2 019,4.01,44,Hip Hop,Motown Records,63.0,80.0,D,-6.55,minor,5.0,19.0,0.0,64.0,86.0,87,4,2019,"[07d5etnpjriczFBB8pxmRe,3jK9MiCrA42lLAdMGUZpwa]","[BJ The Chicago Kid,Anderson .Paak]","[452653,2595445]","[60,79]"
6IFOw9Ck9mWHRQgw6QrPYx,Music (feat. Marvin Gaye),Music,"Erick Sermon,Marvin Gaye",M,2 001,3.72,54,Hip Hop,J Records,90.0,47.0,A#,-9.05,minor,20.0,19.0,0.0,8.0,88.0,100,4,2019,"[2VX0o9LDIVmKIgpnwdJpOJ,3koiLjNrgRTNbOwViDipeA]","[Erick Sermon,Marvin Gaye]","[239668,5521779]","[49,76]"
5bGMedm8ohIGxe8pLRv7E3,Iron Man,Rema,Rema,M,2 019,3.36,29,Afrobeats,Mavin Records /Jonzing,76.0,57.0,B,-3.37,minor,5.0,59.0,4.0,9.0,51.0,100,4,2019,[46pWGuE3dSwY3bMMXGBvVS],[Rema],[5684709],[78]
2OPANrnimcwWcVQuDk8ibD,100 Yard Dash,The Way I See It,Raphael Saadiq,M,2 008,2.31,37,Soul/Funk/Motown,Columbia,90.0,88.0,C#,-5.07,minor,4.0,44.0,0.0,6.0,93.0,110,4,2019,[6g0Wah2YFtb1rFgKhUktlo],[Raphael Saadiq],[557219],[51]
2qdyq2N1XfaA8QhtiOWWFG,I Love You More Than You'll Ever Know,A Donny Hathaway Collection,Donny Hathaway,M,1 990,5.38,39,Soul/Funk/Motown,Atlantic Records,31.0,22.0,C,-15.6,minor,4.0,74.0,0.0,11.0,20.0,87,3,2019,[0HU0U9kdXEHZVxUNbuQe8S],[Donny Hathaway],[605811],[58]
2vLaES21zwbX1Rnmj56Bbb,I'll Be Around,Spinners,The Spinners,M,1 973,3.15,62,Soul/Funk/Motown,Rhino Atlantic,59.0,79.0,G#,-8.7,minor,7.0,18.0,0.0,10.0,63.0,112,4,2019,[5fbhwqYYh4YwUoEs582mq5],[The Spinners],[954720],[61]
2qG5sZ7Si6sdK74qLxedYM,Con Altura,Con Altura,"ROSALÍA,J Balvin,El Guincho",N/A,2 019,2.69,70,R&B,Columbia,88.0,69.0,F#,-4.03,Major,12.0,39.0,0.0,5.0,75.0,98,4,2019,"[7ltDVBr6mKbRvohxheJ9h1,1vyhD5VmyZ7KMfW5gqLgo5,1oMiDFyAgmIzw9ZBQYHOJI]","[ROSALÍA,J Balvin,El Guincho]","[8375671,37372329,57309]","[81,88,60]"
7oqftogUN82Q7VNy2TmTJW,MOOD 4 EVA (feat. Oumou Sangaré),The Lion King: The Gift,"JAY-Z,Beyoncé,Childish Gambino,Oumou Sangaré",N/A,2 019,4.53,50,R&B,Parkwood Entertainment/Columbia,61.0,71.0,G,-6.18,Major,37.0,12.0,0.0,34.0,71.0,106,4,2019,"[6vWDO969PvNqNYHIOW5v0m,3nFkdlSjzX9mRTtwJOzDYB,73sIBHcqh3Z3NyqHKZ7FOL,65CKKZilbcSKkAPC9a5Mvh]","[Beyoncé,JAY-Z,Childish Gambino,Oumou Sangaré]","[38943874,9547380,13523273,173766]","[87,85,81,47]"
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),Freudian,Daniel Caesar,N/A,2 017,3.5,84,Hip Hop,Golden Child Recordings,52.0,36.0,G,-10.21,Major,4.0,81.0,0.0,10.0,44.0,75,4,2019,"[20wkVLutqVOYrc0kxFs7rA,3Y7RZ31TRPVadSFVy1o8os]","[Daniel Caesar,H.E.R.]","[7156736,7963703]","[87,77]"
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,Pretty Girls Like Trap Music,"2 Chainz,Ty Dolla $ign,Trey Songz,Jhené Aiko",N/A,2 017,3.5,63,Hip Hop,2Chainz PS/Def Jam,82.0,50.0,G,-7.38,Major,15.0,3.0,0.0,11.0,53.0,73,4,2019,"[17lzZA2AlOHwCwFALHttmp,7c0XG5cIJTrrAgEC3ULPiq,2iojnBLj0qIMiKPvVhLnsH,5ZS223C6JyBfXasXxrRqOk]","[2 Chainz,Ty Dolla $ign,Trey Songz,Jhené Aiko]","[8128459,5682450,7502766,8470761]","[76,84,71,80]"
3BtuIIrQlkujKPuWF2B85z,Too Good,Views,"Drake,Rihanna",N/A,2 016,4.39,72,Hip Hop,Cash Money Records/Young Money Ent./Universal Rec.,79.0,65.0,G,-7.84,Major,10.0,5.0,0.0,10.0,40.0,118,4,2019,"[3TVXtAsR1Inumwj472S9r4,5pKCCKE2ajJHZ9KAiaK11H]","[Drake,Rihanna]","[93296075,63627000]","[96,92]"
3hl063NQxiuWyymhgaLf92,Hold On (Change Is Comin'),Time For Healing,Sounds Of Blackness,N/A,1 997,4.35,43,Soul/Funk/Motown,Perspective Records,69.0,84.0,C#,-4.78,Major,6.0,4.0,0.0,2.0,85.0,93,4,2019,[0a0l3QVhfMwQNAO4wPAmP9],[Sounds Of Blackness],[45329],[41]
0TK2YIli7K1leLovkQiNik,Señorita,Señorita,"Shawn Mendes,Camila Cabello",N/A,2 019,3.18,75,Pop,Island Records,76.0,54.0,A,-6.04,minor,3.0,4.0,0.0,9.0,75.0,117,4,2019,"[7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF]","[Shawn Mendes,Camila Cabello]","[43635681,34041015]","[85,82]"
7Fa5UNizycSms5jP3SQD3F,Shining (feat. Beyoncé & Jay-Z),Grateful,"DJ Khaled,Beyoncé,JAY-Z",N/A,2 017,4.73,46,Hip Hop,Epic/We The Best,77.0,81.0,D,-5.51,minor,11.0,5.0,0.0,21.0,58.0,112,4,2019,"[0QHgL1lAIqAw0HtD7YldmP,6vWDO969PvNqNYHIOW5v0m,3nFkdlSjzX9mRTtwJOzDYB]","[DJ Khaled,Beyoncé,JAY-Z]","[11732635,38943874,9547380]","[77,87,85]"
2y2TNx72H4oE01TkztsAR6,Fade Out Lines - The Avener Rework,The Wanderings Of The Avener,"The Avener,Phoebe Killdeer",N/A,2 015,4.61,53,House/Dance,Universal Music Division Capitol Music France,88.0,73.0,G#,-5.82,minor,3.0,2.0,10.0,11.0,70.0,119,4,2019,"[0e6qzpphJHtObTSwD75mi0,318VpIRUWele6jD0k3ldkT]","[The Avener,Phoebe Killdeer]","[326144,15656]","[61,58]"
61YRabDYZZ6RKmJQh7pO5Y,Rank & File,Rank & File,Moses Sumney,M,2 018,3.68,0,R&B,Jagjaguwar,53.0,88.0,B,-6.29,minor,41.0,55.0,0.0,22.0,55.0,178,1,2020,[5W10uJRsbt9bROJDKoI1Wn],[Moses Sumney],[375310],[54]
6tgEc2O1uFHcZDKPoo6PC8,ALREADY,The Lion King: The Gift,Beyoncé,F,2 019,3.71,60,R&B,Parkwood Entertainment/Columbia,65.0,73.0,D,-5.85,Major,9.0,8.0,0.0,60.0,55.0,67,3,2020,"[6vWDO969PvNqNYHIOW5v0m,42q0rYXtR561ypg1Fcw1PI,738wLrAtLtCtFOLvQBXOXp]","[Beyoncé,Shatta Wale,Major Lazer]","[38943874,381975,6206097]","[87,55,77]"
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,Billie Holiday,Billie Holiday,F,1 957,3.53,67,Jazz,Verve Reissues,36.0,3.0,C#,-20.48,Major,4.0,99.0,6.0,12.0,19.0,90,3,2020,[1YzCsTRb22dQkh9lghPIrp],[Billie Holiday],[1963617],[67]
05hSCC5hwv2rR4EyuslURV,Impressions - Take 1,Both Directions At Once: The Lost Album (Deluxe Version),John Coltrane,M,2 018,4.11,18,Jazz,Impulse Records,33.0,53.0,C,-11.23,Major,5.0,18.0,0.0,33.0,69.0,81,3,2020,[2hGh5VOeeqimQFxqXvfCUf],[John Coltrane],[1706046],[67]
4skknrc3sJqaPTtUr2cwFq,These Arms of Mine,Pain in My Heart,Otis Redding,M,1 964,2.58,67,Soul/Funk/Motown,Rhino/Elektra,40.0,28.0,A#,-14.01,Major,3.0,80.0,0.0,14.0,69.0,177,3,2020,[60df5JBRRPcnSpsIMxxwQm],[Otis Redding],[2331150],[72]
6QTPacyXkZWG9FMwq6L1hJ,Love You For A Long Time,Love You For A Long Time,Maggie Rogers,F,2 019,3.72,66,Pop,Capitol Records,71.0,67.0,A,-6.14,Major,3.0,16.0,0.0,11.0,82.0,113,4,2020,[4NZvixzsSefsNiIqXn0NDe],[Maggie Rogers],[1166373],[72]
2ygvZOXrIeVL4xZmAWJT2C,my future,my future,Billie Eilish,F,2 020,3.47,67,Pop,Darkroom/Interscope Records,44.0,31.0,G#,-10.96,Major,6.0,80.0,13.0,35.0,9.0,105,4,2020,[6qqNVTkY8uBg9cP3Jd7DAH],[Billie Eilish],[102057941],[96]
79VKEr51Prtp9dBIEYjJVn,Gemini,Everything is Beautiful,Princess Nokia,F,2 020,3.08,40,R&B,Platoon,78.0,57.0,D,-7.53,Major,35.0,21.0,0.0,13.0,91.0,80,4,2020,[6lay1nwbE6hTx1jivysUAL],[Princess Nokia],[635608],[58]
0O8eJs6ACqUfvVC7Ly6Gap,Know You Bare,Lovergirl,Andrea Valle,F,2 020,2.18,0,R&B,B4,80.0,24.0,G,-11.31,Major,16.0,51.0,4.0,10.0,80.0,97,4,2020,[0aRyQtFQR8Rcp7eceJyoSe],[Andrea Valle],[5646],[18]
791eQ4TI42crcH5DKIz7uA,Solomon Sang,New Moon Daughter,Cassandra Wilson,F,1 995,5.94,15,Jazz,Blue Note Records,60.0,22.0,C#,-17.16,Major,3.0,96.0,1.0,7.0,30.0,102,4,2020,[6TZ5t4kclsmGWHqb3mGyha],[Cassandra Wilson],[86450],[39]
4BR0bp4qHX1lcBM2HtnoIm,Gaslighter,Gaslighter,The Chicks,F,2 020,3.39,44,Rock,Columbia,68.0,73.0,D,-7.32,Major,5.0,1.0,0.0,6.0,69.0,131,4,2020,[25IG9fa7cbdmCIy3OnuH57],[The Chicks],[1462459],[67]
1jecO8NeYLsVWVptITz4c1,Tú,Tú,maye,F,2 019,3.44,63,Latin,EO Entertainment & Pink Poetry,73.0,56.0,F,-7.97,Major,3.0,63.0,0.0,11.0,73.0,115,4,2020,[5ti5FPHgtaSf15KcUisZMt],[maye],[215601],[55]
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Tuesday Night Music Club,Sheryl Crow,F,1 993,4.54,68,Electronic,A&M,82.0,53.0,A,-11.18,Major,3.0,11.0,2.0,26.0,93.0,120,4,2020,[4TKTii6gnOnUXQHyuo9JaD],[Sheryl Crow],[1225665],[68]
3UAAH2Jc1Fjr3HGaLyaZZE,The Steps,Women In Music Pt. III,HAIM,F,2 020,4.13,0,Electronic,Polydor Records,70.0,71.0,D,-4.97,Major,3.0,2.0,0.0,8.0,62.0,117,4,2020,[4Ui2kfOqGujY81UcPrb5KE],[HAIM],[1342917],[65]
6hRrzZJ90DNQdEF1Wu2Mrf,As I Am,I Used To Know Her,H.E.R.,F,2 019,4.0,51,R&B,MBK Entertainment/RCA Records,45.0,57.0,D,-8.19,minor,25.0,8.0,0.0,23.0,18.0,84,4,2020,[3Y7RZ31TRPVadSFVy1o8os],[H.E.R.],[7963703],[77]
7yewACUEo8jX7oLhSaNzBs,CROWN,INDUSTRY GAMES,CHIKA,F,2 020,2.93,36,R&B,Warner Records,78.0,67.0,F,-6.4,minor,19.0,27.0,0.0,44.0,85.0,94,4,2020,[6UtYvUtXnmg5EtllDFlWp8],[CHIKA],[204606],[62]
3A7yE3igxCotMUgzQzMXwK,Feeling Good,I Remember Me,Jennifer Hudson,F,2 011,2.28,0,R&B,RCA/Legacy,39.0,65.0,F#,-4.32,minor,8.0,6.0,0.0,27.0,31.0,96,4,2020,[35GL8Cu2GKTcHzKGi75xl5],[Jennifer Hudson],[2000650],[59]
5kZ3mNo3Sjstbq5nVa5CMG,"one life, might live",Drop 6,Little Simz,F,2 020,2.58,0,R&B,AGE 101,79.0,59.0,B,-9.1,minor,19.0,46.0,0.0,11.0,92.0,93,4,2020,[6eXZu6O7nAUA5z6vLV8NKI],[Little Simz],[1087734],[72]
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),"Megan Thee Stallion,Beyoncé",F,2 020,4.03,59,R&B,300 Entertainment,82.0,74.0,A#,-4.77,minor,28.0,2.0,0.0,13.0,64.0,84,4,2020,"[181bsRPaVXVlUKXrxwZfHK,6vWDO969PvNqNYHIOW5v0m]","[Megan Thee Stallion,Beyoncé]","[9921502,38943874]","[83,87]"
6VTbbVjKOC2qWagIDbkJrC,My Baby Just Cares for Me - 2013 Remastered Version,Little Girl Blue (2013 Remastered Version),Nina Simone,F,1 958,3.6,2,Jazz,Bethlehem Jazz,75.0,24.0,E,-15.13,minor,12.0,83.0,0.0,9.0,43.0,119,4,2020,[7G1GBhoKtEPnP86X2PvEYO],[Nina Simone],[2985353],[70]
1gqk2dawfdLdn4XamF27cx,Nick Of Time,Nick Of Time,Bonnie Raitt,F,1 989,3.88,50,Rock,Capitol Records,89.0,31.0,A,-16.09,minor,6.0,37.0,0.0,10.0,78.0,118,4,2020,[4KDyYWR7IpxZ7xrdYbKrqY],[Bonnie Raitt],[747465],[59]
1fyZR63zCjiR35K3fxDC1q,Made It,Made It,Teyana Taylor,F,2 020,3.33,23,Hip Hop,"Getting Out Our Dreams, Inc./Def Jam Recordings",52.0,91.0,F#,-3.33,minor,34.0,18.0,0.0,9.0,77.0,96,4,2020,[4ULO7IGI3M2bo0Ap7B9h8a],[Teyana Taylor],[1943706],[61]
4YtvmIkKHaSBOv1VPmZf6p,Be Afraid,Reunions,Jason Isbell and the 400 Unit,M,2 020,3.33,32,Folk,Southeastern Records,38.0,87.0,G,-5.5,Major,24.0,1.0,2.0,15.0,31.0,151,4,2020,[3Lg3FGwBxOGuefqekQzRUf],[Jason Isbell and the 400 Unit],[259531],[56]
6CJM0s9pqIDTbSQ9KPnRqa,Neon Skyline,The Neon Skyline,Andy Shauf,M,2 020,3.64,31,Folk,Anti/Epitaph,70.0,78.0,C,-8.72,Major,3.0,8.0,0.0,16.0,90.0,125,4,2020,[5mFKYdmiYwNJTDtSzgFyQx],[Andy Shauf],[188737],[50]
0UZFhlhUMrYyzzyOHkylM3,Let's Get Lost,Chet Baker Sings And Plays (Remastered 2004),Chet Baker,M,1 955,3.73,52,Jazz,Blue Note Records,52.0,37.0,C,-9.35,Major,3.0,84.0,0.0,11.0,55.0,78,4,2020,[3rxeQlsv0Sc2nyYaZ5W71T],[Chet Baker],[1207221],[67]
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Uprising,Bob Marley & The Wailers,M,1 980,3.95,80,Reggae,Island Records,92.0,72.0,C,-8.55,Major,10.0,36.0,0.0,10.0,76.0,103,4,2020,[2QsynagSdAqZj3U9HgDzjD],[Bob Marley & The Wailers],[12793787],[81]
07twUUK8jWUCVsrSoEgbLW,Back At It (feat. Lil Baby),Back At It (feat. Lil Baby),"Lil Mosey,Lil Baby",M,2 020,2.61,40,Hip Hop,Mogul Vision/Interscope Records,74.0,68.0,C#,-5.84,Major,36.0,2.0,0.0,8.0,72.0,165,4,2020,"[5zctI4wO9XSKS8XwcnqEHk,5f7VJjfbwm532GiveGC0ZK]","[Lil Mosey,Lil Baby]","[5640012,18931364]","[70,87]"
2hwOoMtWPtTSSn6WHV7Vp5,Blue World,Circles,Mac Miller,M,2 020,3.49,70,Hip Hop,Warner Records,74.0,55.0,G#,-8.98,Major,42.0,39.0,0.0,7.0,51.0,85,4,2020,[4LLpKhyESsyAXpc4laK94U],[Mac Miller],[10994375],[83]
0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),Don't Rush (feat. Headie One),"Young T & Bugsey,Headie One",M,2 019,3.46,57,Hip Hop,Black Butter,96.0,46.0,A,-8.68,Major,27.0,20.0,0.0,16.0,32.0,108,4,2020,"[6M6XXCcO5gI68XpIlrUL3Z,6UCQYrcJ6wab6gnQ89OJFh]","[Young T & Bugsey,Headie One]","[368285,616024]","[55,69]"
07ZupLQ6Ao03TZprc7oMYX,Forever Begins,Finding Forever,Common,M,2 007,7.6,9,Hip Hop,Geffen,42.0,56.0,C#,-8.73,Major,16.0,15.0,0.0,12.0,51.0,98,4,2020,[2GHclqNVjqGuiE5mA7BEoc],[Common],[983529],[62]
2W58HMaCbjcUfZnZaeHtcC,Memory Lane (Sittin' in da Park),Illmatic,Nas,M,1 994,4.14,57,Hip Hop,Columbia,65.0,84.0,C,-4.32,Major,21.0,31.0,0.0,14.0,62.0,90,4,2020,[20qISvAhX20dpIbOOzGK3q],[Nas],[3951615],[74]
6Hi6Y4vSJH03Wj4w6iEBPs,The Sun (feat. Bryson Tiller & Raphael Saadiq),See You When I am Famous!!!!!!!!!!!!,"KYLE,Bryson Tiller,Raphael Saadiq",M,2 020,2.6,36,Hip Hop,independently popular.,85.0,50.0,A,-7.59,Major,4.0,40.0,0.0,10.0,59.0,101,4,2020,"[4qBgvVog0wzW75IQ48mU7v,2EMAnMvWE2eb56ToJVfCWs,6g0Wah2YFtb1rFgKhUktlo]","[KYLE,Bryson Tiller,Raphael Saadiq]","[1085591,9177757,557219]","[62,83,51]"
